/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.416667
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.595041
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.416667
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.595041
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.416667
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.595041
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.602094
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.597561
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.416667
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.619266
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.623472
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.527132
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.595041
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.273997
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.231707
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.325688
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.339853
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.0891473
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.266116
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.276278
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.277731
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.294396
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.292143
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.271865
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.275
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.171818
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.178164
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.191818
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.190765
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.160948
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.17
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.171818
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.178164
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.191818
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.190765
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.160948
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.17
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/add.hex,0.121818
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/addi.hex,0.130455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/beq.hex,0.00545455
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/bge.hex,0.145909
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/blt.hex,0.148636
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sll.hex,0.117433
/work/stu/dyzhang/projects/riosclass-final/test/hex/rv64ui/sra.hex,0.116818
